n,tiempo,Consenso
27,2,True
27,3,True
27,6,True
27,6,True
27,4,True
27,5,True
27,4,True
27,4,True
27,4,True
27,4,True
27,6,True
27,2,True
27,6,True
27,2,True
27,3,True
27,7,True
27,4,True
27,17,True
27,2,True
27,7,True
27,4,True
27,3,True
27,4,True
27,5,True
27,2,True
27,2,True
28,3,True
28,3,True
28,6,True
28,2,True
28,3,True
28,4,True
28,5,True
28,8,True
28,2,True
28,3,True
28,6,True
28,3,True
28,2,True
28,3,True
28,7,True
28,4,True
28,10,True
28,4,True
28,5,True
28,3,True
28,2,True
28,2,True
28,4,True
28,9,True
28,2,True
28,3,True
28,2,True
28,8,True
28,8,True
28,9,True
28,7,True
28,2,True
28,6,True
28,4,True
28,2,True
28,4,True
28,2,True
28,5,True
28,11,True
28,3,True
28,4,True
28,8,True
28,3,True
28,7,True
28,3,True
28,2,True
28,9,True
28,4,True
28,2,True
28,3,True
28,2,True
28,6,True
28,4,True
28,4,True
28,2,True
28,2,True
28,10,True
28,7,True
28,9,True
28,2,True
28,3,True
28,4,True
28,2,True
28,4,True
28,6,True
28,4,True
28,3,True
28,4,True
28,3,True
28,2,True
28,2,True
28,14,True
28,9,True
28,2,True
28,6,True
28,4,True
28,4,True
28,2,True
28,8,True
28,3,True
28,10,True
28,3,True
28,5,True
28,2,True
28,2,True
28,6,True
28,2,True
28,2,True
28,2,True
28,4,True
28,3,True
28,3,True
28,2,True
28,8,True
28,13,True
28,9,True
28,7,True
28,11,True
28,3,True
28,2,True
29,7,True
29,2,True
29,4,True
29,2,True
29,4,True
29,2,True
29,2,True
29,2,True
29,6,True
29,4,True
29,3,True
29,2,True
29,2,True
29,11,True
29,6,True
29,2,True
29,4,True
29,2,True
29,4,True
29,2,True
29,3,True
29,2,True
29,2,True
29,2,True
29,2,True
29,10,True
29,2,True
29,2,True
29,2,True
29,2,True
29,8,True
29,2,True
29,2,True
29,2,True
29,2,True
29,4,True
29,2,True
29,6,True
29,9,True
29,2,True
29,2,True
29,8,True
29,7,True
29,4,True
29,4,True
29,2,True
29,2,True
29,2,True
29,10,True
29,2,True
29,6,True
29,2,True
29,3,True
29,3,True
29,2,True
29,3,True
29,8,True
29,6,True
29,10,True
29,2,True
29,2,True
29,2,True
29,3,True
29,3,True
29,2,True
29,3,True
29,5,True
29,4,True
29,10,True
29,2,True
29,4,True
29,8,True
29,2,True
29,5,True
29,5,True
29,6,True
29,10,True
29,2,True
29,11,True
29,7,True
29,2,True
29,3,True
29,3,True
29,5,True
29,5,True
29,2,True
29,5,True
29,4,True
29,7,True
29,3,True
29,4,True
29,5,True
29,6,True
29,3,True
29,7,True
29,3,True
29,7,True
29,6,True
29,3,True
29,5,True
30,2,True
30,3,True
30,2,True
30,2,True
30,4,True
30,2,True
30,7,True
30,6,True
30,10,True
30,6,True
30,16,True
30,9,True
30,2,True
30,2,True
30,2,True
30,10,True
30,2,True
30,4,True
30,2,True
30,6,True
30,3,True
30,2,True
30,8,True
30,3,True
30,12,True
30,6,True
30,2,True
30,2,True
30,2,True
30,12,True
30,3,True
30,4,True
30,6,True
30,4,True
30,2,True
30,4,True
30,4,True
30,16,True
30,5,True
30,4,True
30,6,True
30,2,True
30,5,True
30,4,True
30,2,True
30,9,True
30,2,True
30,3,True
30,7,True
30,2,True
30,2,True
30,3,True
30,3,True
30,6,True
30,5,True
30,15,True
30,13,True
30,2,True
30,2,True
30,17,True
30,2,True
30,4,True
30,3,True
30,2,True
30,4,True
30,5,True
30,2,True
30,4,True
30,2,True
30,2,True
30,2,True
30,2,True
30,3,True
30,2,True
30,3,True
30,2,True
30,4,True
30,5,True
30,2,True
30,4,True
30,4,True
30,2,True
30,6,True
30,4,True
30,2,True
30,2,True
30,3,True
30,14,True
30,3,True
30,4,True
30,10,True
30,3,True
30,2,True
30,4,True
30,5,True
30,12,True
30,4,True
30,4,True
30,2,True
30,5,True
31,3,True
31,4,True
31,3,True
31,3,True
31,2,True
31,8,True
31,4,True
31,4,True
31,11,True
31,4,True
31,3,True
31,3,True
31,2,True
31,3,True
31,3,True
31,4,True
31,4,True
31,2,True
31,2,True
31,2,True
31,4,True
31,2,True
31,2,True
31,2,True
31,2,True
31,7,True
31,4,True
31,3,True
31,4,True
31,2,True
31,2,True
31,5,True
31,4,True
31,2,True
31,5,True
31,3,True
31,5,True
31,4,True
31,2,True
31,2,True
31,3,True
31,2,True
31,5,True
31,2,True
31,4,True
31,2,True
31,4,True
31,2,True
31,2,True
31,5,True
31,5,True
31,2,True
31,2,True
31,4,True
31,10,True
31,3,True
31,9,True
31,5,True
31,5,True
31,2,True
31,4,True
31,2,True
31,2,True
31,6,True
31,4,True
31,3,True
31,5,True
31,3,True
31,4,True
31,10,True
31,2,True
31,3,True
31,2,True
31,2,True
31,7,True
31,11,True
31,2,True
31,3,True
31,4,True
31,5,True
31,2,True
31,2,True
31,3,True
31,4,True
31,2,True
31,2,True
31,4,True
31,2,True
31,2,True
31,5,True
31,6,True
31,2,True
31,2,True
31,9,True
31,6,True
31,10,True
31,11,True
31,6,True
31,2,True
31,3,True
32,6,True
32,3,True
32,3,True
32,2,True
32,6,True
32,2,True
32,2,True
32,2,True
32,3,True
32,7,True
32,2,True
32,6,True
32,3,True
32,11,True
32,4,True
32,5,True
32,4,True
32,5,True
32,4,True
32,11,True
32,2,True
32,2,True
32,3,True
32,8,True
32,8,True
32,3,True
32,9,True
32,2,True
32,2,True
32,23,True
32,4,True
32,2,True
32,8,True
32,2,True
32,2,True
32,2,True
32,5,True
32,4,True
32,2,True
32,5,True
32,4,True
32,6,True
32,2,True
32,3,True
32,4,True
32,4,True
32,4,True
32,2,True
32,2,True
32,7,True
32,2,True
32,4,True
32,3,True
32,7,True
32,2,True
32,2,True
32,6,True
32,3,True
32,8,True
32,3,True
32,6,True
32,2,True
32,5,True
32,2,True
32,6,True
32,5,True
32,3,True
32,2,True
32,2,True
32,5,True
32,2,True
32,2,True
32,3,True
32,3,True
32,2,True
32,13,True
32,4,True
32,2,True
32,2,True
32,2,True
32,4,True
32,3,True
32,3,True
32,6,True
32,7,True
32,3,True
32,4,True
32,7,True
32,2,True
32,2,True
32,2,True
32,3,True
32,9,True
32,2,True
32,6,True
32,4,True
32,4,True
32,2,True
32,4,True
32,2,True
33,5,True
33,3,True
33,8,True
33,2,True
33,6,True
33,5,True
33,9,True
33,6,True
33,4,True
33,3,True
33,2,True
33,2,True
33,2,True
33,8,True
33,4,True
33,2,True
33,2,True
33,7,True
33,2,True
33,2,True
33,2,True
33,3,True
33,3,True
33,2,True
33,3,True
33,3,True
33,2,True
33,2,True
33,2,True
33,3,True
33,5,True
33,6,True
33,2,True
33,2,True
33,9,True
33,2,True
33,3,True
33,6,True
33,2,True
33,5,True
33,3,True
33,5,True
33,2,True
33,8,True
33,2,True
33,2,True
33,2,True
33,3,True
33,3,True
33,3,True
33,2,True
33,4,True
33,2,True
33,5,True
33,5,True
33,2,True
33,2,True
33,4,True
33,2,True
33,5,True
33,8,True
33,4,True
33,2,True
33,9,True
33,7,True
33,12,True
33,2,True
33,4,True
33,2,True
33,2,True
33,3,True
33,3,True
33,4,True
33,6,True
33,2,True
33,4,True
33,2,True
33,5,True
33,5,True
33,2,True
33,2,True
33,3,True
33,4,True
33,3,True
33,6,True
33,2,True
33,4,True
33,2,True
33,2,True
33,2,True
33,2,True
33,2,True
33,9,True
33,2,True
33,2,True
33,3,True
33,3,True
33,2,True
33,6,True
33,11,True
34,5,True
34,8,True
34,5,True
34,5,True
34,6,True
34,2,True
34,4,True
34,6,True
34,7,True
34,3,True
34,7,True
34,4,True
34,10,True
34,2,True
34,2,True
34,2,True
34,2,True
34,4,True
34,4,True
34,5,True
34,2,True
34,4,True
34,4,True
34,3,True
34,3,True
34,2,True
34,2,True
34,12,True
34,4,True
34,2,True
34,2,True
34,2,True
34,3,True
34,2,True
34,2,True
34,2,True
34,3,True
34,2,True
34,2,True
34,2,True
34,3,True
34,5,True
34,2,True
34,4,True
34,3,True
34,2,True
34,3,True
34,4,True
34,2,True
34,7,True
34,3,True
34,6,True
34,3,True
34,8,True
34,2,True
34,2,True
34,2,True
34,2,True
34,11,True
34,6,True
34,2,True
34,3,True
34,9,True
34,3,True
34,9,True
34,2,True
34,2,True
34,7,True
34,4,True
34,3,True
34,4,True
34,2,True
34,2,True
34,4,True
34,10,True
34,2,True
34,2,True
34,2,True
34,3,True
34,2,True
34,2,True
34,7,True
34,2,True
34,2,True
34,9,True
34,2,True
34,6,True
34,2,True
34,2,True
34,4,True
34,7,True
34,2,True
34,2,True
34,2,True
34,2,True
34,4,True
34,2,True
34,2,True
34,4,True
34,2,True
35,2,True
35,13,True
35,4,True
35,2,True
35,2,True
35,4,True
35,2,True
35,5,True
35,5,True
35,2,True
35,2,True
35,2,True
35,5,True
35,6,True
35,4,True
35,4,True
35,3,True
35,8,True
35,3,True
35,2,True
35,2,True
35,2,True
35,6,True
35,3,True
35,2,True
35,4,True
35,7,True
35,2,True
35,3,True
35,2,True
35,2,True
35,6,True
35,2,True
35,11,True
35,2,True
35,3,True
35,4,True
35,3,True
35,2,True
35,7,True
35,2,True
35,2,True
35,2,True
35,2,True
35,3,True
35,2,True
35,8,True
35,2,True
35,11,True
35,3,True
35,2,True
35,9,True
35,3,True
35,3,True
35,4,True
35,4,True
35,3,True
35,3,True
35,2,True
35,6,True
35,4,True
35,2,True
35,2,True
35,2,True
35,2,True
35,2,True
35,1,True
35,2,True
35,2,True
35,2,True
35,2,True
35,2,True
35,2,True
35,12,True
35,5,True
35,2,True
35,2,True
35,5,True
35,2,True
35,3,True
35,8,True
35,4,True
35,2,True
35,6,True
35,4,True
35,5,True
35,5,True
35,2,True
35,2,True
35,3,True
35,2,True
35,4,True
35,2,True
35,7,True
35,3,True
35,2,True
35,4,True
35,2,True
35,1,True
35,4,True
36,5,True
36,2,True
36,3,True
36,2,True
36,2,True
36,7,True
36,5,True
36,2,True
36,10,True
36,4,True
36,2,True
36,4,True
36,5,True
36,2,True
36,2,True
36,2,True
36,2,True
36,6,True
36,3,True
36,3,True
36,2,True
36,2,True
36,4,True
36,3,True
36,7,True
36,8,True
36,3,True
36,5,True
36,4,True
36,2,True
36,2,True
36,4,True
36,2,True
36,4,True
36,2,True
36,2,True
36,2,True
36,2,True
36,14,True
36,5,True
36,4,True
36,2,True
36,3,True
36,3,True
36,4,True
36,2,True
36,12,True
36,2,True
36,4,True
36,3,True
36,2,True
36,7,True
36,4,True
36,2,True
36,2,True
36,4,True
36,2,True
36,5,True
36,2,True
36,2,True
36,2,True
36,2,True
36,8,True
36,4,True
36,6,True
36,2,True
36,2,True
36,4,True
36,2,True
36,3,True
36,4,True
36,2,True
36,6,True
36,9,True
36,2,True
36,2,True
36,2,True
36,2,True
36,2,True
36,3,True
36,2,True
36,6,True
36,7,True
36,3,True
36,3,True
36,2,True
36,4,True
36,3,True
36,3,True
36,2,True
36,2,True
36,5,True
36,3,True
36,3,True
36,2,True
36,2,True
36,4,True
36,2,True
36,2,True
36,3,True
37,7,True
37,5,True
37,5,True
37,2,True
37,2,True
37,3,True
37,3,True
37,7,True
37,3,True
37,2,True
37,6,True
37,2,True
37,2,True
37,2,True
37,2,True
37,2,True
37,6,True
37,6,True
37,2,True
37,4,True
37,2,True
37,2,True
37,11,True
37,2,True
37,6,True
37,2,True
37,3,True
37,5,True
37,3,True
37,2,True
37,2,True
37,6,True
37,5,True
37,2,True
37,3,True
37,2,True
37,2,True
37,4,True
37,4,True
37,3,True
37,2,True
37,3,True
37,2,True
37,2,True
37,2,True
37,11,True
37,2,True
37,4,True
37,4,True
37,2,True
37,4,True
37,4,True
37,7,True
37,2,True
37,2,True
37,2,True
37,2,True
37,14,True
37,2,True
37,7,True
37,4,True
37,5,True
37,4,True
37,2,True
37,3,True
37,5,True
37,2,True
37,2,True
37,2,True
37,6,True
37,4,True
37,2,True
37,2,True
37,2,True
37,4,True
37,4,True
37,4,True
37,2,True
37,9,True
37,2,True
37,4,True
37,2,True
37,4,True
37,3,True
37,3,True
37,2,True
37,4,True
37,2,True
37,4,True
37,2,True
37,2,True
37,5,True
37,3,True
37,2,True
37,3,True
37,2,True
37,2,True
37,2,True
37,2,True
37,6,True
38,2,True
38,3,True
38,5,True
38,2,True
38,3,True
38,3,True
38,3,True
38,10,True
38,9,True
38,3,True
38,2,True
38,2,True
38,2,True
38,4,True
38,2,True
38,2,True
38,2,True
38,2,True
38,2,True
38,2,True
38,2,True
38,2,True
38,6,True
38,3,True
38,4,True
38,2,True
38,2,True
38,7,True
38,6,True
38,2,True
38,3,True
38,2,True
38,7,True
38,2,True
38,2,True
38,2,True
38,2,True
38,2,True
38,2,True
38,2,True
38,6,True
38,5,True
38,5,True
38,4,True
38,3,True
38,4,True
38,7,True
38,3,True
38,4,True
38,2,True
38,5,True
38,2,True
38,10,True
38,5,True
38,3,True
38,2,True
38,11,True
38,5,True
38,5,True
38,2,True
38,3,True
38,2,True
38,4,True
38,4,True
38,2,True
38,5,True
38,5,True
38,2,True
38,2,True
38,13,True
38,2,True
38,3,True
38,2,True
38,3,True
38,2,True
38,3,True
38,3,True
38,7,True
38,2,True
38,2,True
38,2,True
38,4,True
38,2,True
38,2,True
38,2,True
38,5,True
38,2,True
38,2,True
38,4,True
38,3,True
38,2,True
38,3,True
38,5,True
38,4,True
38,2,True
38,3,True
38,2,True
38,2,True
38,3,True
38,2,True
39,2,True
39,2,True
39,2,True
39,3,True
39,3,True
39,5,True
39,2,True
39,2,True
39,4,True
39,2,True
39,6,True
39,2,True
39,6,True
39,2,True
39,2,True
39,2,True
39,1,True
39,2,True
39,6,True
39,8,True
39,2,True
39,2,True
39,2,True
39,8,True
39,3,True
39,2,True
39,7,True
39,2,True
39,2,True
39,3,True
39,5,True
39,4,True
39,2,True
39,5,True
39,2,True
39,2,True
39,2,True
39,2,True
39,4,True
39,7,True
39,4,True
39,8,True
39,2,True
39,2,True
39,3,True
39,3,True
39,6,True
39,4,True
39,3,True
39,2,True
39,2,True
39,3,True
39,2,True
39,2,True
39,9,True
39,4,True
39,3,True
39,2,True
39,4,True
39,2,True
39,5,True
39,3,True
39,2,True
39,3,True
39,6,True
39,4,True
39,3,True
39,3,True
39,5,True
39,3,True
39,2,True
39,7,True
39,2,True
39,2,True
39,2,True
39,4,True
39,2,True
39,6,True
39,4,True
39,3,True
39,2,True
39,2,True
39,3,True
39,7,True
39,2,True
39,4,True
39,3,True
39,2,True
39,5,True
39,2,True
39,2,True
39,2,True
39,2,True
39,4,True
39,2,True
39,2,True
39,2,True
39,2,True
39,3,True
39,2,True
40,7,True
40,2,True
40,5,True
40,2,True
40,8,True
40,6,True
40,7,True
40,2,True
40,2,True
40,2,True
40,3,True
40,3,True
40,2,True
40,2,True
40,2,True
40,3,True
40,2,True
40,3,True
40,2,True
40,2,True
40,9,True
40,4,True
40,4,True
40,6,True
40,6,True
40,3,True
40,2,True
40,2,True
40,2,True
40,8,True
40,2,True
40,3,True
40,4,True
40,3,True
40,3,True
40,3,True
40,4,True
40,4,True
40,2,True
40,4,True
40,2,True
40,2,True
40,4,True
40,1,True
40,2,True
40,2,True
40,2,True
40,11,True
40,2,True
40,2,True
40,3,True
40,2,True
40,2,True
40,2,True
40,2,True
40,2,True
40,2,True
40,3,True
40,6,True
40,4,True
40,9,True
40,4,True
40,3,True
40,2,True
40,2,True
40,2,True
40,2,True
40,3,True
40,2,True
40,2,True
40,5,True
40,5,True
40,2,True
40,4,True
40,2,True
40,3,True
40,4,True
40,2,True
40,5,True
40,2,True
40,3,True
40,6,True
40,4,True
40,2,True
40,4,True
40,15,True
40,2,True
40,12,True
40,2,True
40,2,True
40,8,True
40,2,True
40,4,True
40,2,True
40,3,True
40,2,True
40,2,True
40,8,True
40,2,True
40,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,3,True
41,2,True
41,2,True
41,5,True
41,5,True
41,2,True
41,20,True
41,2,True
41,2,True
41,3,True
41,2,True
41,2,True
41,9,True
41,2,True
41,3,True
41,2,True
41,2,True
41,2,True
41,8,True
41,6,True
41,2,True
41,3,True
41,2,True
41,2,True
41,4,True
41,2,True
41,2,True
41,2,True
41,2,True
41,5,True
41,5,True
41,2,True
41,3,True
41,5,True
41,2,True
41,4,True
41,2,True
41,2,True
41,3,True
41,3,True
41,2,True
41,2,True
41,4,True
41,6,True
41,2,True
41,4,True
41,3,True
41,4,True
41,2,True
41,2,True
41,2,True
41,2,True
41,4,True
41,4,True
41,3,True
41,5,True
41,2,True
41,3,True
41,2,True
41,2,True
41,4,True
41,4,True
41,2,True
41,5,True
41,3,True
41,2,True
41,8,True
41,9,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,2,True
41,3,True
41,2,True
41,2,True
41,3,True
41,5,True
41,5,True
41,2,True
41,2,True
41,2,True
41,3,True
41,2,True
41,2,True
41,4,True
41,2,True
41,2,True
42,3,True
42,2,True
42,6,True
42,2,True
42,4,True
42,5,True
42,2,True
42,4,True
42,3,True
42,3,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,4,True
42,8,True
42,5,True
42,2,True
42,3,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,9,True
42,5,True
42,2,True
42,2,True
42,6,True
42,2,True
42,2,True
42,2,True
42,1,True
42,2,True
42,2,True
42,2,True
42,2,True
42,3,True
42,2,True
42,8,True
42,2,True
42,5,True
42,3,True
42,3,True
42,3,True
42,2,True
42,2,True
42,14,True
42,2,True
42,2,True
42,5,True
42,2,True
42,2,True
42,2,True
42,7,True
42,2,True
42,2,True
42,2,True
42,3,True
42,4,True
42,7,True
42,2,True
42,2,True
42,7,True
42,2,True
42,2,True
42,5,True
42,3,True
42,6,True
42,2,True
42,4,True
42,2,True
42,2,True
42,2,True
42,2,True
42,5,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,2,True
42,3,True
42,8,True
42,3,True
42,3,True
42,4,True
42,1,True
42,2,True
42,2,True
42,4,True
42,5,True
42,3,True
42,2,True
43,5,True
43,2,True
43,2,True
43,2,True
43,3,True
43,2,True
43,2,True
43,2,True
43,2,True
43,2,True
43,4,True
43,5,True
43,2,True
43,3,True
43,2,True
43,3,True
43,3,True
43,2,True
43,2,True
43,7,True
43,2,True
43,2,True
43,2,True
43,2,True
43,4,True
43,2,True
43,1,True
43,10,True
43,3,True
43,2,True
43,2,True
43,2,True
43,2,True
43,2,True
43,3,True
43,2,True
43,2,True
43,2,True
43,2,True
43,2,True
43,2,True
43,4,True
43,2,True
43,2,True
43,4,True
43,6,True
43,2,True
43,2,True
43,2,True
43,5,True
43,3,True
43,3,True
43,2,True
43,2,True
43,5,True
43,2,True
43,2,True
43,12,True
43,4,True
43,3,True
43,5,True
43,5,True
43,2,True
43,6,True
43,3,True
43,2,True
43,3,True
43,3,True
43,2,True
43,3,True
43,2,True
43,3,True
43,2,True
43,6,True
43,2,True
43,2,True
43,2,True
43,2,True
43,5,True
43,6,True
43,3,True
43,2,True
43,3,True
43,2,True
43,2,True
43,9,True
43,2,True
43,2,True
43,2,True
43,2,True
43,2,True
43,2,True
43,7,True
43,6,True
43,2,True
43,2,True
43,8,True
43,4,True
43,6,True
43,2,True
44,2,True
44,7,True
44,2,True
44,5,True
44,3,True
44,3,True
44,6,True
44,3,True
44,8,True
44,2,True
44,6,True
44,4,True
44,4,True
44,2,True
44,2,True
44,2,True
44,2,True
44,2,True
44,2,True
44,2,True
44,2,True
44,2,True
44,2,True
44,2,True
44,2,True
44,5,True
44,4,True
44,6,True
44,6,True
44,3,True
44,4,True
44,2,True
44,5,True
44,2,True
44,2,True
44,2,True
44,4,True
44,5,True
44,4,True
44,7,True
44,6,True
44,2,True
44,2,True
44,2,True
44,4,True
44,2,True
44,4,True
44,2,True
44,2,True
44,3,True
44,2,True
44,2,True
44,3,True
44,2,True
44,2,True
44,2,True
44,5,True
44,2,True
44,2,True
44,4,True
44,2,True
44,2,True
44,3,True
44,4,True
44,2,True
44,3,True
44,2,True
44,2,True
44,5,True
44,2,True
44,3,True
44,6,True
44,2,True
44,2,True
44,4,True
44,3,True
44,2,True
44,2,True
44,2,True
44,3,True
44,10,True
44,6,True
44,3,True
44,2,True
44,3,True
44,3,True
44,2,True
44,2,True
44,2,True
44,2,True
44,4,True
44,2,True
44,3,True
44,9,True
44,2,True
44,2,True
44,5,True
44,2,True
44,2,True
44,5,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,3,True
45,6,True
45,2,True
45,2,True
45,2,True
45,3,True
45,7,True
45,6,True
45,8,True
45,7,True
45,2,True
45,2,True
45,3,True
45,6,True
45,2,True
45,3,True
45,4,True
45,2,True
45,5,True
45,4,True
45,9,True
45,5,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,3,True
45,3,True
45,4,True
45,6,True
45,2,True
45,2,True
45,2,True
45,2,True
45,4,True
45,5,True
45,2,True
45,2,True
45,4,True
45,4,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,4,True
45,2,True
45,4,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,2,True
45,3,True
45,2,True
45,2,True
45,8,True
45,4,True
45,2,True
45,3,True
45,2,True
45,5,True
45,2,True
45,8,True
45,2,True
45,2,True
45,2,True
45,6,True
45,2,True
45,4,True
45,3,True
45,3,True
45,2,True
45,3,True
45,5,True
45,2,True
45,3,True
45,3,True
46,2,True
46,3,True
46,2,True
46,2,True
46,3,True
46,2,True
46,3,True
46,2,True
46,4,True
46,2,True
46,3,True
46,2,True
46,2,True
46,2,True
46,5,True
46,2,True
46,6,True
46,5,True
46,5,True
46,2,True
46,3,True
46,2,True
46,2,True
46,3,True
46,2,True
46,2,True
46,4,True
46,3,True
46,2,True
46,1,True
46,2,True
46,3,True
46,2,True
46,2,True
46,4,True
46,2,True
46,5,True
46,4,True
46,2,True
46,2,True
46,2,True
46,4,True
46,2,True
46,2,True
46,3,True
46,2,True
46,2,True
46,3,True
46,2,True
46,3,True
46,2,True
46,6,True
46,2,True
46,3,True
46,2,True
46,2,True
46,4,True
46,2,True
46,2,True
46,5,True
46,2,True
46,2,True
46,2,True
46,3,True
46,2,True
46,2,True
46,2,True
46,3,True
46,2,True
46,7,True
46,2,True
46,2,True
46,2,True
46,3,True
46,2,True
46,5,True
46,2,True
46,2,True
46,3,True
46,2,True
46,2,True
46,3,True
46,5,True
46,9,True
46,2,True
46,2,True
46,3,True
46,2,True
46,3,True
46,2,True
46,2,True
46,2,True
46,2,True
46,4,True
46,9,True
46,2,True
46,4,True
46,5,True
46,2,True
46,2,True
47,3,True
47,2,True
47,2,True
47,3,True
47,2,True
47,2,True
47,2,True
47,2,True
47,8,True
47,2,True
47,2,True
47,2,True
47,2,True
47,3,True
47,4,True
47,2,True
47,5,True
47,2,True
47,2,True
47,2,True
47,5,True
47,3,True
47,4,True
47,2,True
47,2,True
47,2,True
47,3,True
47,2,True
47,3,True
47,2,True
47,2,True
47,2,True
47,2,True
47,2,True
47,2,True
47,4,True
47,5,True
47,3,True
47,2,True
47,5,True
47,3,True
47,6,True
47,7,True
47,2,True
47,4,True
47,2,True
47,2,True
47,3,True
47,3,True
47,3,True
47,6,True
47,3,True
47,2,True
47,2,True
47,2,True
47,2,True
47,3,True
47,2,True
47,4,True
47,4,True
47,2,True
47,4,True
47,6,True
47,4,True
47,2,True
47,2,True
47,2,True
47,1,True
47,2,True
47,4,True
47,2,True
47,4,True
47,1,True
47,2,True
47,2,True
47,4,True
47,2,True
47,2,True
47,2,True
47,5,True
47,2,True
47,2,True
47,3,True
47,9,True
47,2,True
47,4,True
47,2,True
47,2,True
47,2,True
47,2,True
47,2,True
47,2,True
47,10,True
47,3,True
47,2,True
47,2,True
47,3,True
47,4,True
47,2,True
47,2,True
48,2,True
48,2,True
48,5,True
48,3,True
48,3,True
48,2,True
48,4,True
48,2,True
48,3,True
48,2,True
48,2,True
48,5,True
48,3,True
48,2,True
48,2,True
48,3,True
48,3,True
48,2,True
48,5,True
48,1,True
48,2,True
48,4,True
48,2,True
48,3,True
48,2,True
48,2,True
48,2,True
48,2,True
48,2,True
