n,tiempo,Consenso
64,1000,False
64,1000,False
64,1000,False
64,1000,False
64,1000,False
64,1000,False
64,1000,False
64,1000,False
64,1000,False
64,1000,False
64,1000,False
64,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,628,True
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
128,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,65,True
256,1000,False
256,1000,False
256,210,True
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,728,True
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,928,True
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,572,True
256,261,True
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,410,True
256,773,True
256,1000,False
256,1000,False
256,964,True
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,303,True
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,435,True
256,1000,False
256,1000,False
256,1000,False
256,1000,False
256,205,True
256,206,True
256,1000,False
256,1000,False
256,1000,False
256,1000,False
